Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_/_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,CD_/_MP3_/_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recommended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range
Kia,Carnival,Premium 7 Str,"24,95,000",2199 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Longitudinal,Injection,,Diesel,1755 mm,5115 mm,1985 mm,MUV,5,,,,,,8,,Ventilated Disc,Ventilated Disc,Macpherson strut with Coil Spring,Multi link,1985 mm,,235/60 R18,235/60 R18,Electric Power,All Windows,,Smart Key,200PS@3800rpm,440Nm@1750-2750rpm,Digital,Analog,Analog,Yes,7,Fabric,Automatic,3060 mm,235/60 R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 Years Warranty,Yes,Manual With Remote,540 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Internal,Digital,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Yes,3 Zone climate control,Yes,,Yes,Yes,,Yes,Normal Eco,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,All Rows,,Driver frontal airbag Front passenger frontal airbag,Yes,Yes,Yes,Yes,2,,Rake Reach,,,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,,Audio Controls Cup Holders,Yes,,Yes,,,Yes,Yes,Yes,Yes,,Yes,CRDi,,Yes,,,Yes,,
Kia,Carnival,Premium 8 Str,"25,15,000",2199 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Longitudinal,Injection,,Diesel,1755 mm,5115 mm,1985 mm,MUV,5,,,,,,8,,Ventilated Disc,Ventilated Disc,Macpherson strut with Coil Spring,Multi link,1985 mm,,235/60 R18,235/60 R18,Electric Power,All Windows,,Smart Key,200PS@3800rpm,440Nm@1750-2750rpm,Digital,Analog,Analog,Yes,7,Fabric,Automatic,3060 mm,235/60 R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 Years Warranty,Yes,Manual With Remote,540 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Internal,Digital,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Yes,3 Zone climate control,Yes,,Yes,Yes,,Yes,Normal Eco,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,All Rows,,Driver frontal airbag Front passenger frontal airbag,Yes,Yes,Yes,Yes,2,,Rake Reach,,,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,,Audio Controls Cup Holders,Yes,,Yes,,,Yes,Yes,Yes,Yes,,Yes,CRDi,,Yes,,,Yes,,
Kia,Carnival,Prestige 7 Str,"28,95,000",2199 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Longitudinal,Injection,,Diesel,1755 mm,5115 mm,1985 mm,MUV,5,,,,,,8,,Ventilated Disc,Ventilated Disc,Macpherson strut with Coil Spring,Multi link,1985 mm,,235/60 R18,235/60 R18,Electric Power,All Windows,,Smart Key,200PS@3800rpm,440Nm@1750-2750rpm,Digital,Analog,Analog,Yes,7,Fabric,Automatic,3060 mm,235/60 R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 Years Warranty,Yes,Manual With Remote,540 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Internal,Digital,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Yes,3 Zone climate control,Yes,Yes,Yes,Yes,,Yes,Normal Eco,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,All Rows,,Curtain airbags Driver frontal airbag Front passenger frontal airbag Front passenger side airbag Drive side airbag,Yes,Yes,Yes,Yes,6,,Rake Reach,,,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Audio Controls Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,,Yes,CRDi,Yes,Yes,,,Yes,,
Kia,Carnival,Prestige 9 (6+3) Str,"29,95,000",2199 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Longitudinal,Injection,,Diesel,1755 mm,5115 mm,1985 mm,MUV,5,,,,,,8,,Ventilated Disc,Ventilated Disc,Macpherson strut with Coil Spring,Multi link,1985 mm,,235/60 R18,235/60 R18,Electric Power,All Windows,Yes with memory,Smart Key,200PS@3800rpm,440Nm@1750-2750rpm,Digital,Analog,Analog,Yes,7,Fabric,Automatic,3060 mm,235/60 R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 Years Warranty,Yes,Manual With Remote,540 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Internal,Digital,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Yes,3 Zone climate control,Yes,Yes,Yes,Yes,,Yes,Normal Eco,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,,Curtain airbags Driver frontal airbag Front passenger frontal airbag Front passenger side airbag Drive side airbag,Yes,Yes,Yes,Yes,6,,Rake Reach,,,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders Audio Controls,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,,Yes,CRDi,Yes,Yes,,,Yes,,
Kia,Carnival,Limousine 7 Str,"33,95,000",2199 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Longitudinal,Injection,,Diesel,1755 mm,5115 mm,1985 mm,MUV,5,,,,,,8,,Ventilated Disc,Ventilated Disc,Macpherson strut with Coil Spring,Multi link,1985 mm,,235/60 R18,235/60 R18,Electric Power,All Windows,,Smart Key,200PS@3800rpm,440Nm@1750-2750rpm,Digital,Analog,Analog,Yes,7,Leather,Automatic,3060 mm,235/60 R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 Years Warranty,Yes,Manual With Remote,540 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Internal,Digital,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Yes,3 Zone climate control,Yes,Yes,Yes,Yes,Yes,Yes,Normal Eco,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,All Rows,,Curtain airbags Driver frontal airbag Front passenger frontal airbag Front passenger side airbag Drive side airbag,Yes,Yes,Yes,Yes,6,,Rake Reach,,,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,,Audio Controls Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,CRDi,Yes,Yes,,,Yes,,
Skoda,Superb,Style 1.8 Tsi Mt,"25,99,599",1798 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,66 litres,Petrol,1483 mm,4861 mm,1864 mm,Sedan,4,10.6 km/litre,14.12 km/litre,14.12 km/litre,,1449 kg,6,164 mm,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabilizer,Multi-element axle with one longitudinal and three transverse links with torsion stabiliser,,,205/55R16,205/55R16,Electro-Hydraulic,All Windows,Yes,Smart Key,180PS@6200RPM,320Nm@1450-3900rpm,Analog,Analog,Analog,Yes,5,Leather,Manual,2841 mm,205/55R16,Yes,2,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,With Remote Internal,625 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Internal,Analog,Manual,Analog + Digital,Yes,11.1 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2010 kg,Curtain airbags Driver frontal airbag Front passenger frontal airbag Front passenger side airbag Rear passenger side airbags,Yes,Yes,Yes,Yes,8,,Rake Reach,,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel With gear shift paddles,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
Skoda,Superb,Style 1.8 Tsi At,"27,79,599",1798 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,66 litres,Petrol,1483 mm,4861 mm,1864 mm,Sedan,4,10.1 km/litre,14.67 km/litre,14.67 km/litre,,1540 kg,7,164 mm,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabilizer,Multi-element axle with one longitudinal and three transverse links with torsion stabiliser,,,205/55 R16,205/55 R16,Electro-Hydraulic,All Windows,Yes,Smart Key,180PS@6200RPM,250NM@1250-5000rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2841 mm,205/55 R16,Yes,2,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,With Remote Internal,625 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Internal,Analog,Manual,Analog + Digital,Yes,11.7 meter,Yes,Driver & Front Passenger,,2 Zone Climate Control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2030 kg,Curtain airbags Driver frontal airbag Front passenger frontal airbag Front passenger side airbag Rear passenger side airbags,Yes,Yes,Yes,Yes,8,,Rake Reach,,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel With gear shift paddles,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
Skoda,Superb,L & K 1.8 Tsi At,"30,99,599",1798 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,66 litres,Petrol,1483 mm,4861 mm,1864 mm,Sedan,4,113 km/litre,13.7 km/litre,13.7 km/litre,,1540 kg,7,164 mm,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,multi-element axle with one longitudinal and transverse links with torsion stabiliser,,,215/55 R17,215/55 R17,Electro-Hydraulic,All Windows,Yes with memory,Smart Key,180PS@6200RPM,250NM@1250-5000rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2841 mm,215/55 R17,Yes,2,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,Internal With Remote,625 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Analog,Automatic,Analog + Digital,Yes,5.4 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2030 kg,Drive side airbag Driver frontal airbag Front passenger frontal airbag Curtain airbags Front passenger side airbag Rear passenger side airbags,Yes,Yes,Yes,Yes,8,11.1,Rake Reach,,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel With gear shift paddles,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
Skoda,Superb,L & K 2.0 Tdi At,"33,49,599",1968 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,66 litres,Diesel,1483 mm,4861 mm,1864 mm,Sedan,4,15.1 km/litre,18.19 km/litre,18.19 km/litre,,1565 kg,6,149 mm,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabilizer,Multi-element axle with one longitudinal and three transverse links with torsion stabiliser,,,215/55 R17,215/55 R17,Electro-Hydraulic,All Windows,Yes,Smart Key,177PS@4000RPM,350Nm@1500-3500rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2841 mm,215/55 R17,Yes,2,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,With Remote Internal,625 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Internal,Analog,Automatic,Analog + Digital,Yes,11.1 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2060 kg,Drive side airbag Curtain airbags Driver frontal airbag Front passenger frontal airbag Front passenger side airbag Rear passenger side airbags,Yes,Yes,Yes,Yes,8,,Rake Reach,,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel With gear shift paddles,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,
Skoda,Superb,Style 2.0 Tdi At,"30,29,599",1968 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,66 litres,Diesel,1483 mm,4861 mm,1864 mm,Sedan,4,15.1 km/litre,18.19 km/litre,18.19 km/litre,,1565 kg,6,149 mm,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabilizer,Multi-element axle with one longitudinal and three transverse links with torsion stabiliser,,,215/55 R16,215/55 R16,Electro-Hydraulic,All Windows,Yes,Smart Key,177PS@4000RPM,350Nm@1500-3500rpm,Digital,Analog,Analog,1,5,Leather,Automatic,2841 mm,215/55 R16,Yes,3,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,Internal With Remote,625 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Automatic,Analog + Digital,Yes,11.1 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2060 kg,Drive side airbag Driver frontal airbag Front passenger frontal airbag Front passenger side airbag Curtain airbags Rear passenger side airbags,Yes,Yes,Yes,Yes,8,,Rake Reach,,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel With gear shift paddles,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
Skoda,Superb,Corporate Edition 1.8 Tsi At,"25,99,599",1798 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,66 litres,Petrol,1483 mm,4861 mm,1864 mm,Sedan,4,10.1 km/litre,14.67 km/litre,14.67 km/litre,,1540 kg,7,164 mm,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabilizer,Multi-element axle with one longitudinal and three transverse links with torsion stabiliser,,,205/55 R16,205/55 R16,Electro-Hydraulic,All Windows,Yes,Smart Key,180PS@6200RPM,250NM@1250-5000rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2841 mm,205/55 R16,Yes,2,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,With Remote Internal,625 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Internal,Analog,Manual,Analog + Digital,Yes,11.7 meter,Yes,Driver & Front Passenger,,2 Zone Climate Control,Yes,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2030 kg,Curtain airbags Driver frontal airbag Front passenger frontal airbag Front passenger side airbag Rear passenger side airbags,Yes,Yes,Yes,Yes,8,,Rake Reach,,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel With gear shift paddles,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
Skoda,Superb,Corporate Edition 2.0 Tdi At,"28,49,599",1968 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,66 litres,Diesel,1483 mm,4861 mm,1864 mm,Sedan,4,15.1 km/litre,18.19 km/litre,18.19 km/litre,,1565 kg,6,149 mm,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabilizer,Multi-element axle with one longitudinal and three transverse links with torsion stabiliser,,,215/55 R16,215/55 R16,Electro-Hydraulic,All Windows,Yes,Smart Key,177PS@4000RPM,350Nm@1500-3500rpm,Digital,Analog,Analog,1,5,Leather,Automatic,2841 mm,215/55 R16,Yes,3,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,Internal With Remote,625 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Automatic,Analog + Digital,Yes,11.1 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2060 kg,Drive side airbag Driver frontal airbag Front passenger frontal airbag Front passenger side airbag Curtain airbags Rear passenger side airbags,Yes,Yes,Yes,Yes,8,,Rake Reach,,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel With gear shift paddles,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
Volvo,V40,Kinetic,"27,69,000",1984 cc,5,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,60 litres,Diesel,1420 mm,4369 mm,2041 mm,Hatchback,5,168 km/litre,,16.81 km/litre,,1500 kg,6,133 mm,Ventilated Disc,Ventilated Disc,MacPherson Strut Coil Spring,Independent suspension with McPherson Struts,1559 mm,1546 mm,115/90R17,115/90R17,Electric Power,All Windows,Yes,Remote,150PS@150rpm,350Nm@1500-2750rpm,Digital,Digital,Analog,Yes,5,Leather,Automatic,2647 mm,115/90R17,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Manual With Remote,324 litres,Yes,Yes,Yes,Digital,Yes,Yes,Yes,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,10.8 meter,Yes,Driver & Front Passenger,,2 Zone Climate Control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2020 kg,Driver frontal airbag Drive side airbag Front passenger frontal airbag Front passenger curtain airbag Front passenger side airbag Driver curtain airbag Rear passenger curtain airbags,Yes,Yes,,,7,,Rake Reach,,,Rear sensors,,,,,Yes,,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,,Yes,Yes,Yes,,,,Yes,Yes,,,Yes,Yes,,Yes,,,,,,
Volvo,V40,R Design,"31,91,000",1984 cc,5,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,60 litres,Diesel,1420 mm,4369 mm,2041 mm,Hatchback,5,168 km/litre,,16.81 km/litre,,1500 kg,6,133 mm,Ventilated Disc,Drum,MacPherson Strut Coil Spring,Independent suspension with McPherson Struts,1559 mm,1546 mm,115/90 R17,115/90 R17,Electric Power,All Windows,Yes with memory,Smart Key,150PS@3500rpm,350Nm@1500-2750rpm,Digital,Digital,Analog,Yes,5,Leather,Automatic,2647 mm,R17,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,324 litres,Yes,Yes,Yes,Digital,Yes,Yes,Yes,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,10.8 meter,Yes,Driver & Front Passenger,,2 Zone Climate Control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2020 kg,Drive side airbag Rear passenger head airbags Driver frontal airbag Front passenger frontal airbag Curtain airbags Driver head airbag,Yes,Yes,Yes,Yes,7,,Rake Reach,,,Front and rear sensors with camera,Yes,Yes,,,Yes,,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,
Toyota,Fortuner,2.8 4X2 At,"32,05,000",2755 cc,4,4,RWD (Rear Wheel Drive),In-line,BS IV,Front Transverse,Injection,80 litres,Diesel,1835 mm,4795 mm,1855 mm,SUV,5,12.55 km/litre,12.9 km/litre,12.9 km/litre,,1970 kg,5,220 mm,Ventilated Disc,Ventilated Disc,Double wishbone,4-Link with Coil Spring,1540 mm,1540 mm,265/65R17,265/65R17,Electric Power,All Windows,,Smart Key,177PS@3400rpm,450Nm@1600-2400rpm,Digital,Analog,Analog,Yes,7,Leather,Automatic,2745 mm,265/65R17,Yes,Yes,CD Player with USB & Aux-in,Yes,,3 years /100000 Kms (years/distance whichever comes first),Yes,Internal,296 litres,Yes,Yes,Yes,Digital,Front & Rear,,Front & Rear,Yes,,Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.8 meter,Yes,Driver & Front Passenger,Yes,Fully automatic climate control,Yes,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2610 kg,Front passenger frontal airbag Front passenger side airbag Rear passenger side airbags Drive side airbag Curtain airbags Driver frontal airbag,Yes,Yes,Yes,,7,15.6:1,Rake Reach,,,Rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,,Yes,Electric Adjustment with Memory,Yes,Yes,,Cup Holders,,Yes,Yes,,,Yes,,,Yes,Yes,Yes,,,Yes,,,,,
Toyota,Fortuner,2.8 4X2 Mt,"30,19,000",2755 cc,4,4,RWD (Rear Wheel Drive),In-line,BS IV,Front Transverse,Injection,80 litres,Diesel,1835 mm,4795 mm,1855 mm,SUV,5,1255 km/litre,14.24 km/litre,14.24 km/litre,,1970 kg,5,220 mm,Ventilated Disc,Ventilated Disc,Double wishbone,4-Link with Coil Spring,1540 mm,1540 mm,265/65R17,265/65R17,Electric Power,All Windows,,Smart Key,177PS@3400rpm,420Nm@1600-2400rpm,Digital,Analog,Analog,Yes,7,Leather,Manual,2745 mm,R17,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,,3 years /100000 Kms (years/distance whichever comes first),Yes,Internal,296 litres,Yes,Yes,Yes,Digital,Front & Rear,,Front & Rear,Yes,,Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.8 meter,Yes,Driver & Front Passenger,Yes,Fully automatic climate control,,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2610 kg,Front passenger side airbag Rear passenger side airbags Curtain airbags Driver frontal airbag Drive side airbag Front passenger frontal airbag,Yes,Yes,Yes,,7,15.6:1,Rake Reach,,,Rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,,,Electric Adjustment with Memory,Yes,Yes,,Cup Holders,,,Yes,,,Yes,,,,Yes,Yes,,,,,,,,
Toyota,Fortuner,2.8 4X4 Mt,"32,16,000",2755 cc,4,4,4WD,In-line,BS IV,Front Transverse,Injection,80 litres,Diesel,1835 mm,4795 mm,1855 mm,SUV,5,1255 km/litre,14.24 km/litre,14.24 km/litre,,,5,,Ventilated Disc,Ventilated Disc,Double wishbone,4-Link with Coil Spring,,,265/60R18,265/60R18,Electric Power,All Windows,,Smart Key,177PS@3400rpm,420Nm@1600-2400rpm,Digital,Analog,Analog,Yes,7,Leather,Manual,2745 mm,R18,Yes,Yes,CD Player with USB & Aux-in,Yes,,3 years /100000 Kms (years/distance whichever comes first),Yes,Internal,,Yes,Yes,Yes,Digital,Front & Rear,,Front & Rear,Yes,,Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.8 meter,Yes,Driver & Front Passenger,Yes,Fully automatic climate control,,Yes,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2735 kg,Driver frontal airbag Front passenger frontal airbag Front passenger side airbag Rear passenger side airbags Curtain airbags,Yes,Yes,Yes,,7,,Rake Reach,,,Rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,,Yes,Electric Adjustment with Memory,Yes,Yes,,Cup Holders,,Yes,Yes,,,Yes,,,,Yes,Yes,,,,,,,,
